Time,Temp_C,Air_Vel_m/s_10m,Prec_m/h,Glo_Sol_Ir_W/m2,RH_%,Soil_Temp_320cm
2024-04-17T10:00,3.7,4.1,0.0,229.0,93.0,5.3
2024-04-17T11:00,4.3,4.0,0.0,321.0,86.0,5.3
2024-04-17T12:00,4.5,4.1,0.0,371.0,85.0,5.3
2024-04-17T13:00,4.7,3.7,0.0,429.0,80.0,5.3
2024-04-17T14:00,4.4,4.7,0.0,399.0,77.0,5.3
2024-04-17T15:00,4.3,4.5,0.0,377.0,69.0,5.3
2024-04-17T16:00,3.7,3.0,0.0,208.0,70.0,5.3
2024-04-17T17:00,2.8,4.1,0.0,95.0,78.0,5.3
2024-04-17T18:00,1.9,3.1,0.0,10.0,82.0,5.3
2024-04-17T19:00,1.8,2.6,0.0,0.0,78.0,5.3
2024-04-17T20:00,1.2,3.9,0.0,0.0,78.0,5.3
2024-04-17T21:00,1.2,3.5,0.0,0.0,78.0,5.3
2024-04-17T22:00,1.1,2.7,0.0,0.0,77.0,5.3
2024-04-17T23:00,1.0,1.9,0.0,0.0,77.0,5.3
2024-04-18T00:00,0.8,2.2,0.0,0.0,77.0,5.3
2024-04-18T01:00,0.6,2.4,0.0,0.0,77.0,5.3
2024-04-18T02:00,-0.3,2.2,0.0,0.0,79.0,5.3
2024-04-18T03:00,0.3,1.7,0.0,0.0,76.0,5.3
2024-04-18T04:00,0.5,2.7,0.0,10.0,75.0,5.3
2024-04-18T05:00,0.5,3.9,0.0,51.0,77.0,5.3
2024-04-18T06:00,0.6,3.7,0.0,93.0,76.0,5.3
2024-04-18T07:00,1.0,3.7,0.0,118.0,76.0,5.3
2024-04-18T08:00,1.2,3.2,0.0,140.0,75.0,5.3
2024-04-18T09:00,0.7,4.1,0.0,162.0,77.0,5.3
2024-04-18T10:00,-0.3,3.5,0.0,133.0,92.0,5.3
2024-04-18T11:00,1.0,3.2,0.0001,119.0,82.0,5.3
2024-04-18T12:00,1.1,3.6,0.0,134.0,80.0,5.3
2024-04-18T13:00,0.9,4.6,0.0,97.0,74.0,5.3
2024-04-18T14:00,1.3,4.0,0.0,114.0,71.0,5.3
2024-04-18T15:00,0.9,3.7,0.0,88.0,67.0,5.3
2024-04-18T16:00,0.6,4.4,0.0,61.0,68.0,5.3
2024-04-18T17:00,0.6,2.7,0.0,30.0,63.0,5.3
2024-04-18T18:00,0.0,2.1,0.0,8.0,68.0,5.3
2024-04-18T19:00,-0.6,2.0,0.0,0.0,69.0,5.3
2024-04-18T20:00,-0.9,2.1,0.0,0.0,69.0,5.3
2024-04-18T21:00,-1.1,3.9,0.0,0.0,71.0,5.3
2024-04-18T22:00,-1.4,2.3,0.0,0.0,71.0,5.3
2024-04-18T23:00,-0.6,3.0,0.0,0.0,72.0,5.3
2024-04-19T00:00,-0.2,4.0,0.0,0.0,64.0,5.3
2024-04-19T01:00,-0.1,3.7,0.0,0.0,66.0,5.3
2024-04-19T02:00,-0.3,4.8,0.0,0.0,67.0,5.3
2024-04-19T03:00,-0.9,4.9,0.0,0.0,68.0,5.3
2024-04-19T04:00,-1.1,5.1,0.0,3.0,68.0,5.3
2024-04-19T05:00,-1.1,5.4,0.0,23.0,66.0,5.3
2024-04-19T06:00,-0.9,4.7,0.0,59.0,67.0,5.3
2024-04-19T07:00,-1.0,5.5,0.0,86.0,68.0,5.3
2024-04-19T08:00,-0.9,4.5,0.0,75.0,72.0,5.3
2024-04-19T09:00,-0.9,4.8,0.0,91.0,74.0,5.3
2024-04-19T10:00,-1.2,4.7,0.0,100.0,72.0,5.3
2024-04-19T11:00,-1.5,5.0,0.0,116.0,70.0,5.3
2024-04-19T12:00,-1.5,4.7,0.0,125.0,67.0,5.3
2024-04-19T13:00,-1.1,4.2,0.0,128.0,66.0,5.3
2024-04-19T14:00,-1.2,3.2,0.0,125.0,66.0,5.3
2024-04-19T15:00,-1.0,4.2,0.0,78.0,65.0,5.3
2024-04-19T16:00,-1.1,3.2,0.0,67.0,64.0,5.3
2024-04-19T17:00,-1.3,3.6,0.0,22.0,67.0,5.3
2024-04-19T18:00,-2.2,3.7,0.0,2.0,90.0,5.3
2024-04-19T19:00,-2.6,2.9,0.0003,0.0,88.0,5.3
2024-04-19T20:00,-2.9,1.0,0.0005,0.0,95.0,5.3
2024-04-19T21:00,-3.1,1.1,0.0008,0.0,95.0,5.3
2024-04-19T22:00,-2.9,1.7,0.0003,0.0,90.0,5.3
2024-04-19T23:00,-2.8,0.9,0.0001,0.0,87.0,5.3
2024-04-20T00:00,-3.0,1.7,0.0,0.0,87.0,5.3
2024-04-20T01:00,-2.8,1.6,0.0,0.0,84.0,5.3
2024-04-20T02:00,-2.8,1.2,0.0,0.0,82.0,5.3
2024-04-20T03:00,-3.1,1.4,0.0,0.0,85.0,5.3
2024-04-20T04:00,-3.6,1.1,0.0,20.0,88.0,5.3
2024-04-20T05:00,-2.7,1.6,0.0,76.0,82.0,5.3
2024-04-20T06:00,-1.7,1.8,0.0,211.0,76.0,5.3
2024-04-20T07:00,-0.8,2.5,0.0,305.0,69.0,5.3
2024-04-20T08:00,-0.6,2.1,0.0,302.0,65.0,5.3
2024-04-20T09:00,-0.6,2.2,0.0,315.0,68.0,5.3
2024-04-20T10:00,-0.3,2.4,0.0,254.0,67.0,5.4
2024-04-20T11:00,0.0,1.4,0.0,223.0,67.0,5.4
2024-04-20T12:00,0.9,2.3,0.0,287.0,65.0,5.4
2024-04-20T13:00,1.2,1.9,0.0,385.0,60.0,5.4
2024-04-20T14:00,1.5,0.7,0.0,214.0,59.0,5.4
2024-04-20T15:00,1.7,1.1,0.0,152.0,64.0,5.4
2024-04-20T16:00,0.6,2.1,0.0,45.0,69.0,5.4
2024-04-20T17:00,0.6,0.8,0.0,8.0,72.0,5.4
2024-04-20T18:00,0.3,0.9,0.0,2.0,80.0,5.4
2024-04-20T19:00,0.1,0.7,0.0,0.0,83.0,5.4
2024-04-20T20:00,-0.1,0.8,0.0,0.0,85.0,5.4
2024-04-20T21:00,0.0,0.5,0.0,0.0,84.0,5.4
2024-04-20T22:00,-0.2,0.6,0.0,0.0,88.0,5.4
2024-04-20T23:00,-0.5,0.4,0.0,0.0,89.0,5.4
2024-04-21T00:00,-0.3,0.7,0.0,0.0,89.0,5.4
2024-04-21T01:00,-0.3,0.8,0.0,0.0,89.0,5.4
2024-04-21T02:00,-0.4,0.6,0.0,0.0,87.0,5.4
2024-04-21T03:00,-0.7,0.4,0.0,0.0,91.0,5.4
2024-04-21T04:00,-0.2,1.0,0.0,9.0,89.0,5.4
2024-04-21T05:00,0.3,0.7,0.0,45.0,86.0,5.4
2024-04-21T06:00,1.0,0.9,0.0,105.0,81.0,5.4
2024-04-21T07:00,1.9,0.7,0.0,220.0,69.0,5.4
2024-04-21T08:00,2.6,1.0,0.0,224.0,62.0,5.4
2024-04-21T09:00,2.5,2.4,0.0,210.0,66.0,5.4
2024-04-21T10:00,2.9,2.7,0.0,238.0,62.0,5.4
2024-04-21T11:00,3.1,3.4,0.0,235.0,74.0,5.4
2024-04-21T12:00,2.9,5.9,0.0,210.0,82.0,5.4
2024-04-21T13:00,2.3,5.9,0.0,184.0,87.0,5.4
2024-04-21T14:00,2.2,6.0,0.0,174.0,83.0,5.4
2024-04-21T15:00,2.7,4.9,0.0,161.0,78.0,5.4
2024-04-21T16:00,2.9,5.4,0.0,179.0,74.0,5.4
2024-04-21T17:00,2.5,5.7,0.0,80.0,74.0,5.4
2024-04-21T18:00,2.5,5.4,0.0,14.0,72.0,5.4
2024-04-21T19:00,2.5,6.3,0.0,0.0,70.0,5.4
2024-04-21T20:00,2.1,6.0,0.0,0.0,72.0,5.4
2024-04-21T21:00,1.8,6.8,0.0,0.0,73.0,5.4
2024-04-21T22:00,1.4,7.0,0.0,0.0,75.0,5.4
2024-04-21T23:00,0.8,5.3,0.0,0.0,80.0,5.4
2024-04-22T00:00,0.6,6.0,0.0,0.0,78.0,5.4
2024-04-22T01:00,0.5,6.6,0.0,0.0,76.0,5.4
2024-04-22T02:00,0.3,8.0,0.0,0.0,74.0,5.4
2024-04-22T03:00,0.2,5.2,0.0,0.0,74.0,5.4
2024-04-22T04:00,0.1,5.7,0.0,9.0,74.0,5.4
2024-04-22T05:00,0.3,6.3,0.0,17.0,72.0,5.4
2024-04-22T06:00,0.3,4.7,0.0,20.0,78.0,5.4
2024-04-22T07:00,0.6,5.4,0.0001,24.0,82.0,5.4
2024-04-22T08:00,0.4,5.5,0.0002,46.0,87.0,5.4
2024-04-22T09:00,0.5,5.6,0.0009,70.0,91.0,5.4
2024-04-22T10:00,0.1,5.6,0.0008,84.0,98.0,5.4
2024-04-22T11:00,0.3,6.5,0.0008,69.0,98.0,5.4
2024-04-22T12:00,0.3,6.6,0.0003,50.0,98.0,5.4
2024-04-22T13:00,0.4,6.0,0.0001,46.0,96.0,5.4
2024-04-22T14:00,0.5,5.8,0.0001,45.0,97.0,5.4
2024-04-22T15:00,0.5,6.2,0.0033,23.0,97.0,5.4
2024-04-22T16:00,0.4,5.1,0.0,18.0,97.0,5.4
2024-04-22T17:00,0.3,4.1,0.0,12.0,98.0,5.4
2024-04-22T18:00,0.3,3.9,0.0003,0.0,97.0,5.4
2024-04-22T19:00,0.0,4.3,0.0001,0.0,96.0,5.4
2024-04-22T20:00,0.0,3.1,0.0,0.0,99.0,5.4
2024-04-22T21:00,-0.2,2.6,0.0,0.0,98.0,5.4
2024-04-22T22:00,-0.3,2.7,0.0,0.0,98.0,5.4
2024-04-22T23:00,-0.3,1.4,0.0017,0.0,99.0,5.4
2024-04-23T00:00,-0.5,1.5,0.0006,0.0,100.0,5.4
2024-04-23T01:00,-0.6,1.7,0.0006,0.0,99.0,5.4
2024-04-23T02:00,-0.8,1.3,0.001,0.0,100.0,5.4
2024-04-23T03:00,-1.0,1.7,0.0009,0.0,100.0,5.4
2024-04-23T04:00,-0.9,1.6,0.0012,2.0,100.0,5.4
2024-04-23T05:00,-0.7,2.2,0.001,17.0,98.0,5.4
2024-04-23T06:00,-0.6,1.9,0.0004,33.0,98.0,5.4
2024-04-23T07:00,-0.3,2.4,0.0006,69.0,97.0,5.4
2024-04-23T08:00,0.0,2.8,0.0003,110.0,96.0,5.4
2024-04-23T09:00,0.0,3.6,0.0002,134.0,96.0,5.4
2024-04-23T10:00,0.3,4.8,0.0001,292.0,91.0,5.4
2024-04-23T11:00,0.6,4.6,0.0004,329.0,95.0,5.4
2024-04-23T12:00,0.6,7.1,0.0001,272.0,91.0,5.4
2024-04-23T13:00,0.6,6.3,0.0,212.0,85.0,5.4
2024-04-23T14:00,0.5,5.4,0.0,102.0,85.0,5.4
2024-04-23T15:00,0.6,5.1,0.0,74.0,83.0,5.4
2024-04-23T16:00,0.5,4.7,0.0,52.0,81.0,5.4
2024-04-23T17:00,0.4,3.9,0.0,25.0,82.0,5.4
2024-04-23T18:00,0.2,2.7,0.0,6.0,83.0,5.4
2024-04-23T19:00,0.0,2.1,0.0,0.0,88.0,5.4
2024-04-23T20:00,-0.3,2.3,0.0,0.0,88.0,5.4
2024-04-23T21:00,-0.6,2.5,0.0,0.0,90.0,5.4
2024-04-23T22:00,0.2,3.4,0.0,0.0,88.0,5.4
2024-04-23T23:00,-0.5,2.6,0.0,0.0,92.0,5.4
2024-04-24T00:00,-0.6,2.8,0.0,0.0,91.0,5.5
2024-04-24T01:00,-1.1,2.7,0.0,0.0,93.0,5.4
2024-04-24T02:00,-1.2,2.7,0.0,0.0,93.0,5.4
2024-04-24T03:00,-1.4,2.4,0.0,1.0,95.0,5.5
2024-04-24T04:00,-0.5,2.6,0.0,54.0,93.0,5.5
2024-04-24T05:00,0.7,2.7,0.0,165.0,89.0,5.5
2024-04-24T06:00,1.8,2.8,0.0,241.0,88.0,5.5
2024-04-24T07:00,2.5,3.3,0.0,401.0,82.0,5.5
2024-04-24T08:00,3.4,3.1,0.0,562.0,77.0,5.5
2024-04-24T09:00,4.0,3.6,0.0,534.0,73.0,5.5
2024-04-24T10:00,4.4,2.7,0.0,471.0,70.0,5.5
2024-04-24T11:00,4.7,2.4,0.0,230.0,70.0,5.5
2024-04-24T12:00,5.6,2.2,0.0,170.0,66.0,5.5
2024-04-24T13:00,6.1,2.0,0.0,294.0,58.0,5.5
2024-04-24T14:00,6.1,1.3,0.0,249.0,60.0,5.5
2024-04-24T15:00,6.1,1.8,0.0,100.0,62.0,5.5
2024-04-24T16:00,5.4,2.3,0.0,156.0,75.0,5.5
2024-04-24T17:00,5.6,1.9,0.0,77.0,67.0,5.5
2024-04-24T18:00,5.1,2.3,0.0,24.0,65.0,5.5
2024-04-24T19:00,4.3,3.4,0.0,0.0,66.0,5.5
2024-04-24T20:00,4.1,3.4,0.0,0.0,65.0,5.5
2024-04-24T21:00,3.7,2.9,0.0,0.0,67.0,5.5
2024-04-24T22:00,3.9,2.7,0.0,0.0,66.0,5.5
2024-04-24T23:00,3.8,2.7,0.0,0.0,67.0,5.5
2024-04-25T00:00,4.0,4.2,0.0,0.0,66.0,5.5
2024-04-25T01:00,3.8,4.3,0.0,0.0,69.0,5.5
2024-04-25T02:00,3.5,3.7,0.0,0.0,71.0,5.5
2024-04-25T03:00,3.4,3.8,0.0,0.0,73.0,5.5
2024-04-25T04:00,3.3,4.2,0.0,15.0,77.0,5.5
2024-04-25T05:00,3.6,3.8,0.0,91.0,84.0,5.5
2024-04-25T06:00,3.1,5.7,0.0,148.0,85.0,5.5
2024-04-25T07:00,3.2,6.1,0.0,173.0,87.0,5.5
2024-04-25T08:00,3.5,4.7,0.0,223.0,89.0,5.5
2024-04-25T09:00,3.0,5.7,0.0,109.0,90.0,5.5
2024-04-25T10:00,3.0,5.0,0.0,119.0,90.0,5.5
2024-04-25T11:00,3.1,4.8,0.0,160.0,90.0,5.5
2024-04-25T12:00,3.0,5.2,0.0,107.0,91.0,5.5
2024-04-25T13:00,2.4,5.3,0.0,94.0,94.0,5.5
2024-04-25T14:00,2.4,3.6,0.0,75.0,94.0,5.5
2024-04-25T15:00,2.1,4.6,0.0,45.0,95.0,5.5
2024-04-25T16:00,2.0,3.5,0.0,33.0,98.0,5.5
2024-04-25T17:00,2.0,3.0,0.0,12.0,99.0,5.5
2024-04-25T18:00,1.9,1.5,0.0,1.0,100.0,5.5
2024-04-25T19:00,2.0,1.5,0.0,0.0,100.0,5.5
2024-04-25T20:00,1.9,0.8,0.0,0.0,100.0,5.5
2024-04-25T21:00,1.9,1.0,0.0,0.0,100.0,5.5
2024-04-25T22:00,2.0,0.9,0.0,0.0,100.0,5.5
2024-04-25T23:00,2.0,1.3,0.0,0.0,99.0,5.5
2024-04-26T00:00,2.0,0.8,0.0,0.0,99.0,5.5
2024-04-26T01:00,1.3,1.1,0.0,0.0,100.0,5.5
2024-04-26T02:00,0.9,1.1,0.0,0.0,100.0,5.5
2024-04-26T03:00,1.2,1.0,0.0,2.0,99.0,5.5
2024-04-26T04:00,1.7,0.5,0.0,11.0,99.0,5.5
2024-04-26T05:00,2.3,1.0,0.0,37.0,98.0,5.5
2024-04-26T06:00,2.9,1.4,0.0,92.0,96.0,5.5
2024-04-26T07:00,4.1,2.1,0.0,175.0,93.0,5.5
2024-04-26T08:00,5.5,3.0,0.0,192.0,86.0,5.5
2024-04-26T09:00,5.2,3.1,0.0003,162.0,85.0,5.5
2024-04-26T10:00,6.3,3.2,0.0,238.0,73.0,5.5
2024-04-26T11:00,8.2,3.7,0.0,789.0,62.0,5.5
2024-04-26T12:00,9.5,3.3,0.0,674.0,53.0,5.5
2024-04-26T13:00,6.1,3.4,0.0,399.0,67.0,5.5
2024-04-26T14:00,7.3,2.3,0.0,248.0,66.0,5.5
2024-04-26T15:00,6.0,2.4,0.0,143.0,71.0,5.5
2024-04-26T16:00,4.8,2.2,0.0,101.0,78.0,5.5
2024-04-26T17:00,4.2,1.7,0.0,66.0,76.0,5.5
2024-04-26T18:00,3.3,1.0,0.0,26.0,81.0,5.5
2024-04-26T19:00,1.7,0.6,0.0,0.0,87.0,5.5
2024-04-26T20:00,-0.1,0.7,0.0,0.0,95.0,5.5
2024-04-26T21:00,-1.1,0.9,0.0,0.0,98.0,5.5
2024-04-26T22:00,-1.9,0.8,0.0,0.0,97.0,5.5
2024-04-26T23:00,-2.2,0.9,0.0,0.0,98.0,5.5
2024-04-27T00:00,-2.4,1.2,0.0,0.0,98.0,5.5
2024-04-27T01:00,-2.6,1.0,0.0,0.0,99.0,5.5
2024-04-27T02:00,-3.1,0.7,0.0,0.0,98.0,5.5
2024-04-27T03:00,-2.9,0.7,0.0,4.0,97.0,5.5
2024-04-27T04:00,-0.2,0.6,0.0,65.0,95.0,5.5
2024-04-27T05:00,3.1,0.8,0.0,187.0,86.0,5.5
2024-04-27T06:00,5.1,1.7,0.0,327.0,79.0,5.5
2024-04-27T07:00,7.2,1.7,0.0,461.0,68.0,5.5
2024-04-27T08:00,9.3,2.3,0.0,583.0,59.0,5.5
2024-04-27T09:00,12.5,3.0,0.0,677.0,50.0,5.5
2024-04-27T10:00,13.4,3.3,0.0,723.0,42.0,5.5
2024-04-27T11:00,13.7,3.3,0.0,342.0,45.0,5.5
2024-04-27T12:00,14.0,3.7,0.0,254.0,41.0,5.5
2024-04-27T13:00,14.7,2.7,0.0,280.0,42.0,5.5
2024-04-27T14:00,13.8,4.4,0.0,188.0,43.0,5.5
2024-04-27T15:00,13.8,3.0,0.0,69.0,44.0,5.5
2024-04-27T16:00,14.0,2.1,0.0,102.0,39.0,5.5
2024-04-27T17:00,13.8,2.8,0.0,34.0,39.0,5.5
2024-04-27T18:00,10.4,0.9,0.0,15.0,55.0,5.5
2024-04-27T19:00,11.1,3.2,0.0,0.0,63.0,5.5
2024-04-27T20:00,10.9,3.8,0.0,0.0,60.0,5.5
2024-04-27T21:00,9.9,3.6,0.0,0.0,67.0,5.5
2024-04-27T22:00,9.2,2.8,0.0,0.0,74.0,5.5
2024-04-27T23:00,7.7,2.1,0.0,0.0,80.0,5.5
2024-04-28T00:00,6.4,2.2,0.0,0.0,83.0,5.5
2024-04-28T01:00,4.7,1.7,0.0,0.0,85.0,5.5
2024-04-28T02:00,3.6,1.9,0.0,0.0,93.0,5.5
2024-04-28T03:00,2.7,1.1,0.0,4.0,97.0,5.5
2024-04-28T04:00,3.2,1.1,0.0,51.0,97.0,5.5
2024-04-28T05:00,3.7,1.5,0.0,142.0,96.0,5.5
2024-04-28T06:00,5.7,1.1,0.0,323.0,83.0,5.5
2024-04-28T07:00,7.8,1.7,0.0,463.0,68.0,5.5
2024-04-28T08:00,9.5,1.2,0.0,587.0,62.0,5.5
2024-04-28T09:00,8.6,2.6,0.0,502.0,66.0,5.5
2024-04-28T10:00,10.6,1.7,0.0,610.0,58.0,5.5
2024-04-28T11:00,10.8,3.0,0.0,722.0,59.0,5.5
2024-04-28T12:00,10.8,3.4,0.0,690.0,52.0,5.5
2024-04-28T13:00,10.8,3.1,0.0,638.0,50.0,5.5
2024-04-28T14:00,9.8,3.1,0.0,537.0,58.0,5.5
2024-04-28T15:00,10.5,2.8,0.0,367.0,56.0,5.5
2024-04-28T16:00,10.7,3.1,0.0,214.0,52.0,5.5
2024-04-28T17:00,11.1,3.3,0.0,114.0,51.0,5.5
2024-04-28T18:00,9.5,2.2,0.0,30.0,56.0,5.5
2024-04-28T19:00,8.6,0.9,0.0,0.0,63.0,5.5
2024-04-28T20:00,10.2,4.1,0.0,0.0,67.0,5.5
2024-04-28T21:00,10.0,3.8,0.0,0.0,71.0,5.5
2024-04-28T22:00,9.7,4.1,0.0,0.0,72.0,5.5
2024-04-28T23:00,9.6,4.2,0.0,0.0,72.0,5.5
2024-04-29T00:00,9.5,3.7,0.0,0.0,71.0,5.5
2024-04-29T01:00,9.6,3.5,0.0,0.0,68.0,5.5
2024-04-29T02:00,9.4,3.8,0.0,0.0,68.0,5.5
2024-04-29T03:00,9.5,4.2,0.0,4.0,67.0,5.5
2024-04-29T04:00,10.6,3.7,0.0,52.0,63.0,5.5
2024-04-29T05:00,13.0,3.7,0.0,190.0,57.0,5.5
2024-04-29T06:00,16.2,3.4,0.0,325.0,50.0,5.5
2024-04-29T07:00,18.1,3.4,0.0,402.0,44.0,5.5
2024-04-29T08:00,19.6,5.0,0.0,462.0,41.0,5.5
2024-04-29T09:00,21.4,4.2,0.0,467.0,38.0,5.5
2024-04-29T10:00,21.9,5.8,0.0,612.0,33.0,5.5
2024-04-29T11:00,22.1,6.8,0.0,554.0,30.0,5.5
2024-04-29T12:00,22.1,6.3,0.0,403.0,33.0,5.5
2024-04-29T13:00,22.0,4.7,0.0,290.0,33.0,5.5
2024-04-29T14:00,22.0,5.7,0.0,235.0,34.0,5.5
2024-04-29T15:00,21.5,5.0,0.0,207.0,39.0,5.5
2024-04-29T16:00,21.1,3.7,0.0,135.0,42.0,5.5
2024-04-29T17:00,19.8,3.3,0.0,81.0,47.0,5.5
2024-04-29T18:00,18.1,3.1,0.0,16.0,54.0,5.5
2024-04-29T19:00,14.0,2.8,0.0,0.0,65.0,5.5
2024-04-29T20:00,12.9,2.0,0.0,0.0,69.0,5.5
2024-04-29T21:00,12.2,3.4,0.0,0.0,75.0,5.5
2024-04-29T22:00,10.4,3.2,0.0,0.0,91.0,5.5
2024-04-29T23:00,8.8,3.0,0.0,0.0,92.0,5.5
2024-04-30T00:00,7.7,2.2,0.0,0.0,92.0,5.5
2024-04-30T01:00,7.1,1.7,0.0,0.0,93.0,5.5
2024-04-30T02:00,6.7,2.1,0.0,0.0,93.0,5.5
2024-04-30T03:00,6.4,1.6,0.0,7.0,92.0,5.5
2024-04-30T04:00,7.1,2.4,0.0,48.0,87.0,5.5
2024-04-30T05:00,7.7,2.8,0.0,97.0,82.0,5.5
2024-04-30T06:00,10.3,2.8,0.0,278.0,69.0,5.5
2024-04-30T07:00,12.7,3.9,0.0,490.0,54.0,5.5
2024-04-30T08:00,13.5,4.4,0.0,606.0,47.0,5.5
2024-04-30T09:00,13.2,4.6,0.0,689.0,45.0,5.5
2024-04-30T10:00,13.9,5.0,0.0,748.0,39.0,5.5
2024-04-30T11:00,14.5,4.1,0.0,679.0,40.0,5.5
2024-04-30T12:00,14.6,3.7,0.0,669.0,34.0,5.5
2024-04-30T13:00,14.1,4.5,0.0,567.0,40.0,5.5
2024-04-30T14:00,14.3,3.9,0.0,535.0,38.0,5.5
2024-04-30T15:00,14.2,3.0,0.0,418.0,40.0,5.5
2024-04-30T16:00,13.3,3.0,0.0,284.0,41.0,5.5
2024-04-30T17:00,11.7,2.8,0.0,164.0,48.0,5.5
2024-04-30T18:00,9.9,1.9,0.0,49.0,57.0,5.5
2024-04-30T19:00,8.1,1.4,0.0,2.0,64.0,5.5
2024-04-30T20:00,7.1,1.2,0.0,0.0,70.0,5.5
2024-04-30T21:00,4.8,0.9,0.0,0.0,80.0,5.5
2024-04-30T22:00,3.6,0.9,0.0,0.0,88.0,5.5
2024-04-30T23:00,2.6,0.3,0.0,0.0,91.0,5.5
2024-05-01T00:00,2.9,0.9,0.0,0.0,92.0,5.5
2024-05-01T01:00,2.7,0.3,0.0,0.0,93.0,5.5
2024-05-01T02:00,3.4,1.0,0.0,0.0,95.0,5.5
2024-05-01T03:00,4.9,1.9,0.0,7.0,88.0,5.5
2024-05-01T04:00,6.8,2.2,0.0,88.0,81.0,5.5
2024-05-01T05:00,8.7,4.1,0.0,213.0,69.0,5.5
2024-05-01T06:00,10.4,4.6,0.0,351.0,58.0,5.5
2024-05-01T07:00,12.2,3.4,0.0,484.0,53.0,5.5
2024-05-01T08:00,13.6,3.9,0.0,606.0,49.0,5.5
2024-05-01T09:00,13.2,5.3,0.0,691.0,50.0,5.5
2024-05-01T10:00,13.8,4.7,0.0,745.0,44.0,5.5
2024-05-01T11:00,15.0,4.9,0.0,755.0,39.0,5.5
2024-05-01T12:00,14.6,4.8,0.0,734.0,40.0,5.5
2024-05-01T13:00,14.2,4.7,0.0,667.0,37.0,5.5
2024-05-01T14:00,14.8,5.2,0.0,568.0,39.0,5.5
2024-05-01T15:00,15.0,4.9,0.0,439.0,39.0,5.5
2024-05-01T16:00,15.3,3.9,0.0,302.0,36.0,5.5
2024-05-01T17:00,14.2,4.0,0.0,165.0,41.0,5.5
2024-05-01T18:00,13.0,2.1,0.0,38.0,45.0,5.5
2024-05-01T19:00,10.4,1.4,0.0,1.0,59.0,5.5
2024-05-01T20:00,8.4,1.2,0.0,0.0,69.0,5.5
2024-05-01T21:00,6.7,1.3,0.0,0.0,75.0,5.5
2024-05-01T22:00,4.6,0.4,0.0,0.0,85.0,5.5
2024-05-01T23:00,3.2,0.8,0.0,0.0,91.0,5.5
2024-05-02T00:00,2.8,0.3,0.0,0.0,93.0,5.5
2024-05-02T01:00,2.3,0.2,0.0,0.0,94.0,5.5
2024-05-02T02:00,1.4,0.7,0.0,0.0,97.0,5.5
2024-05-02T03:00,1.5,0.2,0.0,10.0,97.0,5.5
2024-05-02T04:00,6.7,1.0,0.0,95.0,81.0,5.5
2024-05-02T05:00,9.9,1.2,0.0,221.0,63.0,5.5
2024-05-02T06:00,11.6,2.3,0.0,320.0,48.0,5.5
2024-05-02T07:00,13.1,1.6,0.0,449.0,48.0,5.5
2024-05-02T08:00,12.9,2.8,0.0,567.0,49.0,5.5
2024-05-02T09:00,12.4,3.8,0.0,635.0,49.0,5.5
2024-05-02T10:00,14.1,4.1,0.0,716.0,46.0,5.5
2024-05-02T11:00,14.0,4.4,0.0,700.0,43.0,5.5
2024-05-02T12:00,15.0,4.7,0.0,643.0,42.0,5.5
2024-05-02T13:00,15.4,4.5,0.0,651.0,37.0,5.5
2024-05-02T14:00,16.2,4.3,0.0,551.0,31.0,5.5
2024-05-02T15:00,16.2,4.9,0.0,442.0,34.0,5.5
2024-05-02T16:00,16.1,3.7,0.0,305.0,36.0,5.5
2024-05-02T17:00,15.0,4.3,0.0,164.0,37.0,5.5
2024-05-02T18:00,12.2,1.6,0.0,39.0,54.0,5.5
2024-05-02T19:00,10.5,1.2,0.0,2.0,63.0,5.5
2024-05-02T20:00,10.0,1.3,0.0,0.0,60.0,5.5
2024-05-02T21:00,9.3,2.2,0.0,0.0,56.0,5.5
2024-05-02T22:00,7.4,0.7,0.0,0.0,63.0,5.5
2024-05-02T23:00,6.3,1.8,0.0,0.0,73.0,5.5
2024-05-03T00:00,4.9,1.4,0.0,0.0,75.0,5.5
2024-05-03T01:00,5.9,1.3,0.0,0.0,66.0,5.6
2024-05-03T02:00,3.5,1.2,0.0,0.0,79.0,5.5
2024-05-03T03:00,5.0,1.1,0.0,6.0,72.0,5.5
2024-05-03T04:00,7.3,3.1,0.0,84.0,66.0,5.5
2024-05-03T05:00,9.2,2.7,0.0,169.0,59.0,5.6
2024-05-03T06:00,11.5,4.9,0.0,372.0,47.0,5.6
2024-05-03T07:00,13.2,2.9,0.0,478.0,42.0,5.6
2024-05-03T08:00,14.3,2.6,0.0,614.0,40.0,5.6
2024-05-03T09:00,15.4,2.6,0.0,680.0,40.0,5.6
2024-05-03T10:00,15.1,2.7,0.0,738.0,42.0,5.6
2024-05-03T11:00,14.8,3.4,0.0,753.0,41.0,5.6
2024-05-03T12:00,14.3,3.1,0.0,714.0,44.0,5.6
2024-05-03T13:00,14.9,2.5,0.0,667.0,44.0,5.6
2024-05-03T14:00,13.6,3.2,0.0,567.0,49.0,5.6
2024-05-03T15:00,13.3,3.0,0.0,445.0,48.0,5.6
2024-05-03T16:00,13.2,2.0,0.0,310.0,47.0,5.6
2024-05-03T17:00,14.0,0.7,0.0,173.0,47.0,5.6
2024-05-03T18:00,13.1,1.4,0.0,44.0,48.0,5.6
2024-05-03T19:00,10.7,1.1,0.0,2.0,57.0,5.6
2024-05-03T20:00,8.1,0.9,0.0,0.0,68.0,5.6
